지역,매장명,주소,위도,경도
경기,분당궁내DT점,"경기도 성남시 분당구 대왕판교로 310 (궁내동) 1,2,3층",37.403198611763,127.104931154682
부산,부산명지대방점,"부산광역시 강서구 명지국제2로28번길 34 (명지동, 에코팰리스) 204호 외",35.0927867753126,128.908847401726
인천,인천석남역점,"인천광역시 서구 길주로 101-1 (석남동, 대진빌딩) 1층",37.5065911988479,126.673473878831
경상,문경온천지구점,경상북도 문경시 문경읍 온천5길 2-1 1층,36.7311579655497,128.10971051751
충남,보령중앙점,충남 보령시 보령북로 95(대천동),36.3531128753526,126.595398731103
충청,청주메가폴리스점,"충청북도 청주시 흥덕구 풍산로 15 (가경동, 대우메가폴리스) 120호~122호 투썸플레이스",36.6266918992757,127.432236283554
세종,세종범지기마을점,"세종특별자치시 보듬3로 92 (아름동, 해피라움2) 119호, 212호",36.5119114946947,127.249473585143
경상,구미역점,경상북도 구미시 구미중앙로11길 6 (원평동) 1층,36.1296387281952,128.330819923739
경상,마산역점,경상남도 창원시 마산회원구 마산역광장로 28 (석전동) 1층,35.2345594607284,128.578064101934
경기,파주운정점,"경기도 파주시 미래로 375 (동패동,삼성메디컬 프라자) 1층",37.7114039101352,126.745851749055
경기,광명철산점,경기 광명시 철산로30번길 14,37.4749418686859,126.869661869115
서울,신내점,서울특별시 중랑구 용마산로 637 (신내동) 1~2층,37.6080113093242,127.100732600809
서울,강서등촌한빛점,"서울특별시 강서구 공항대로45길 33 (등촌동, 한빛어반뉴스토리) 101호",37.5567758366078,126.854982329604
경기,용인마북점,경기도 용인시 기흥구 용구대로 2384 (마북동) 1층,37.2992227372347,127.108017923532
전라,순천용당DT점,전라남도 순천시 강변로 963  (석현동),34.9711154773951,127.48768022586
인천,강화화도점,인천광역시 강화군 화도면 해안남로 1812-3,37.6036618921496,126.426607266497
전남,담양백동사거리점,전남 담양군 담양읍 백동리 680-8,35.3091482862701,126.98059157588
강원,영월중앙로점,강원도 영월군 영월읍 중앙로 32-1 1층,37.1834344236737,128.467320534227
충청,서산호수공원점,충청남도 서산시 호수공원4로 27 (예천동),36.7747867452847,126.449072344676
경기,서종리버사이드점,경기도 양평군 서종면 북한강로 983 (문호리) 1층,37.6246386953068,127.353741112783
강원,춘천거두점,강원도 춘천시 동내면 춘천순환로 131 (거두리) 1층,37.857062481818,127.758218773822
경기,김포마산점,경기 김포시 마산동 649-5,37.6362103337995,126.642779915111
대전,대전도안바로세움점,대전 유성구 봉명동 1017-2,36.3519909591512,127.346150727472
강원,원주단구롯데시네마점,"강원도 원주시 서원대로 402 (단구동, 대신프라자) 101~103호",37.3304700659504,127.949352556031
서울,마포대로점,서울특별시 마포구 마포대로 67 (도화동) 로이넷호텔 1층,37.5418287968116,126.948305592796
서울,옥수리버젠점,"서울특별시 성동구 매봉길 17-0  (옥수동, 래미안 옥수 리버젠)",37.5464825265845,127.014460917697
서울,휘경점,서울특별시 동대문구 망우로 86 (휘경동) 1~2층,37.5900532510613,127.062841187253
제주,제주엠제이벤처오름점,제주 제주시 첨단로 199,33.4545610299451,126.571957099536
전북,익산유천생태습지공원점,전북 익산시 동산동 88-12,35.929709049839,126.971077959759
부산,부산기장죽성점,부산광역시 기장군 기장읍 월전해안길 31 (죽성리) 1층,35.2378637098117,129.245349149867
서울,북한산우이역점,서울특별시 강북구 삼양로 685,37.6636901789406,127.011856348586
대전,대전대서문점,대전광역시 동구 대학로50번길 25 (용운동) 1층,36.3339603558049,127.457528080076
