매점명,주소,위도,경도
광주양산점,"광주 북구 하서로 415 (용두동), 1층",35.2122542713812,126.874086120681
수원SKV1모터스점,경기 수원시 권선구 평동로79번길 45 (평동) 수원SKV1모터스 1층,37.2598766368604,126.992777412725
옥정호수공원점,경기 양주시 옥정동 1036-4 114호,37.8212101214486,127.0967949635
월영점,"경남 창원시 마산합포구 월영마을로 14 (월영동, 현대상가) 103호",35.1745289729113,128.557623075906
한국해양대점,"부산 영도구 태종로 727 (동삼동, 한국해양대학교) 해양과학기술대학관",35.0744069144856,129.087131295108
울산중산점,"울산 북구 중산동 1282-5, 106호",35.6534729734413,129.349175539034
원주태장점,강원 원주시 북원로 2704-4 (태장동),37.384900028634,127.94787535995
모슬포점,제주특별자치도 서귀포시 대정읍 상모대서로 6 (상모리)  1층,33.2240946501085,126.255750449441
송도마리나베이점,"인천 연수구 랜드마크로 160 (송도동, 더샵 송도 마리나베이) 109호",37.4160462054007,126.610877117161
송도랜드마크시티점,"인천 연수구 랜드마크로 68 (송도동, 랜드마크시티센트럴더샵) 상가 1층 58호",37.4151172407027,126.618222141856
사천정동점,경남 사천시 정동면 진삼로 1392-11 (고읍리),35.0757284312844,128.084716476109
가산테라타워점,서울 금천구 디지털로10길 78 (가산동) 106호,37.4745325914718,126.889614189767
상주시청점,경상북도 상주시 상산로 242 (남성동),36.4124585047258,128.159807796664
파주봉일천점,"경기 파주시 조리읍 통일로 320 (봉일천리, 그랜드약국)",37.7444078156348,126.809343277217
구미금오파크점,경북 구미시 새마을로 150-1 (사곡동),36.104707231472,128.353683886523
부천남부역점,경기 부천시 심곡본동 671-1 106호,37.4827328576592,126.781261097148
김천율곡점,경상북도 김천시 율곡동 1111 율곡테크노벨리 125호,36.1278916634471,128.18167487192
통영북신점,경상남도 통영시 북신동 660-9,34.8559032372558,128.428437792585
녹번역점,"서울 은평구 은평로 220 (응암동, 녹번역e편한세상캐슬아파트), 상가A동 104호",37.6005343844723,126.932098856535
부천옥길지구점,"경기 부천시 양지로 205 (옥길동, 부천옥길 서영아너시티2), 110호",37.4677980321326,126.824175614165
영종하늘도시점,"인천 중구 중산동 1873-3, 116호",37.4887143002156,126.558947760255
목동역점,"서울 양천구 목동로 210 (목동, 타운빌딩)",37.5273834294204,126.864447323512
창원성주점,"경남 창원시 성산구 삼정자로51번길 3 (성주동, 삼정자빌딩),103호",35.1982911501207,128.71138583029
창원중앙역점,"경남 창원시 의창구 용동로83번안길 3 (사림동,화사랑병원) 105호",35.2388732091787,128.700546131154
울산강변공원점,울산 남구 돋질로257번길 21-1 (삼산동),35.54616188718,129.331705372845
포항도구점,경북 포항시 남구 동해면 연오로7번길 1 (도구리),35.9880718175218,129.442288145251
성수아이에스점,"서울 성동구 성수이로 147 (성수동2가, 아이에스비즈타워)",37.5480237777484,127.057577230943
부천중앙공원점,"경기 부천시 소향로 181 (중동, 센트럴파크 푸르지오) 상가동 101호",37.502022945731,126.768132931615
창원아티움시티점,"경남 창원시 의창구 팔용동 35-1, 아티움시티 156호",35.2357555457554,128.641231787648
창동점,서울 도봉구 창동 743-28,37.6605185232584,127.049623388974
의정부고산점,"경기 의정부시 서광로 135 (산곡동), 센타프라자 111호",37.7290110537457,127.110941113727
창원중앙점,"경남 창원시 성산구 용지로 70 (중앙동, 성원오피스텔), 104호",35.2220973957462,128.676299239476
원주원예하나로클럽점,"강원 원주시 무실로 182 (단계동, 원주원예농협하나로클럽) 1층",37.3414543848242,127.939264366042
시흥신천점,"경기 시흥시 시흥대로 1121 (신천동, 신천휴먼시아 상가조합), 101호",37.4355508869601,126.791170628811
양주덕정점,"경기 양주시 회정로 134 (덕정동, 두리테크 덕정타운), 107호",37.8371682436631,127.068336267092
평택고덕점,경기 평택시 고덕면 고덕여염12길 130 (여염리),37.041816683577,127.052945212336
구미남율점,"경북 칠곡군 석적읍 남율리 1087, 효성해링턴플레이스 1단지 상가동 102호",36.0684297203913,128.402168884924
용인역북점,경기 용인시 처인구 명지로 24 (역북동) 역북 THE럭스나인  B110호,37.2339721375804,127.188022329728
청라커낼에비뉴점,"인천 서구 청라에메랄드로 79 (청라동), 1층 B18호",37.5323137588511,126.655684541211
정관방곡점,"부산 기장군 정관읍 방곡3로 2 (방곡리), 1층 103호",35.3248308583701,129.189182503147
제주용담점,제주특별자치도 제주시 용담로 39 (용담삼동),33.5131828926187,126.507039299367
미아사거리역점,"서울 강북구 도봉로 63 (미아동, 행복빌딩)",37.6147798725331,127.029687648611
포항자이점,"경북 포항시 남구 상도남로 15 (대잠동, 포항 자이), 자이아파트 상가 내",36.0088436606601,129.343614376295
서귀포서홍점,제주특별자치도 서귀포시 홍중로 43 (서홍동),33.25647911859,126.557359858336
이천신하점,경기 이천시 부발읍 경충대로 2236 (신하리),37.2601200655707,127.478180299401
포항장성현대점,경북 포항시 북구 장량로139번길 32 (양덕동),36.0844897167263,129.394711695208
오류동역점,서울 구로구 경인로 208 (오류동) 1층 2호 더벤티 오류동역점,37.4959106894029,126.844168787936
인천성모병원점,"인천 부평구 육동로 3 (부평동, 리첸시아)",37.4856845280856,126.724359168043
대구용계점,대구 동구 용계동 755-11,35.873707583562,128.69202117486
진해경화점,경남 창원시 진해구 경화동 1388 대동가숲 상가 1층 102호,35.1611650443987,128.679677869665
고대점,서울 성북구 안암동5가 103-101,37.5842382869341,127.029596943178
대신증권본사점,"서울 중구 삼일대로 343 (저동1가, 대신파이낸스센터(Daishin Finance Center)) B1",37.5651004556362,126.986959615068
사천점,경남 사천시 사천읍 읍내1길 49 (수석리),35.0819666659133,128.086423130197
충주호암점,"충북 충주시 호암토성3길 3 (호암동, 호암시그니처 603)",36.9536239583823,127.933414873381
인천향촌점,인천 남동구 만수서로 56 (만수동),37.4614356643531,126.732213673521
문산역점,경기 파주시 문산읍 문산리 17-345,37.8546875195398,126.786394473536
시화로데오점,경기 시흥시 중심상가3길 11  103호,37.3450087216928,126.737047474535
양천향교역점,서울 강서구 마곡동 776 대방티엠씨티 2차,37.5686012057916,126.839375312516
양주옥정점,경기 양주시 옥정동 963-12 옥정시네마엠디프라자 116호,37.8194149152661,127.092138764151
롯데마트오산점,"경기 오산시 경기대로 271 (오산동, 롯데마트오산점)",37.1494512450072,127.073047019053
군산수송점,전북 군산시 수송로 216 (수송동),35.9637722448197,126.719236027939
포천신읍점,경기 포천시 중앙로 124-1 (신읍동),37.8973183852056,127.203412358551
부천시청역점,"경기 부천시 길주로 177 (중동, 에스티마오피스텔) 에스티마오피스텔 104호",37.5053779048205,126.762276320752
의정부금오점,경기 의정부시 금오동 470-5,37.7526643256771,127.069433828522
창원안민점,경남 창원시 성산구 안민동 163-1 101-2호,35.1792921011411,128.686740994728
언양양우내안애점,울산 울주군 언양읍 내곡능골길 93-20 양우내안애더퍼스트상가 2동 107호,35.5812390511383,129.122658571643
포항장성점,"경북 포항시 북구 침촌지구로 8 (장성동, 장성 푸르지오 근린생활시설)",36.0862615388462,129.379229473059
용인동백스퀘어점,경기 용인시 기흥구 동백죽전대로 331 (중동)  스퀘어일레븐 주건축물 제1동 지하2층 B206호(중동),37.2696730115485,127.15128128964
월미도점,"인천 중구 월미문화로 53 (북성동1가) 북성동 1가,98-438",37.4736390469512,126.597053865477
인천석남점,인천 서구 석남동 455-7,37.5124083415525,126.672371525111
부천상동역점,"경기 부천시 상동로 84 (상동, 영플러스)",37.5044888758714,126.753480260924
옥계4공단지점,경북 구미시 옥계동 834-4,36.1377449704162,128.42206536295
인천부개점,인천 부평구 부개동 496-19,37.5040069827323,126.739034024335
평촌학원가점,경기 안양시 동안구 호계동 1058-7,37.3836920915997,126.959248176106
엔터식스안양역점,"경기 안양시 만안구 만안로 232 (안양동, 안양역) 엔터식스안양역점 지하1층",37.4014349994721,126.92300270344
창원반지점,경남 창원시 의창구 중동중앙로 47 어반브릭스 1042호,35.2566260149864,128.624998278346
포천송우점,경기 포천시 소흘읍 송우리 187,37.8283943592492,127.146503570467
압구정점,"서울 강남구 압구정로 216 (신사동, 코끼리상가)",37.5280853233349,127.031024642567
순천연향점,전남 순천시 연향동 1336-6,34.9510518078926,127.520812040222
용호성모점,부산 남구 용호동 542-20,35.1116702879514,129.111215289485
구룡포점,경북 포항시 남구 구룡포읍 호미로 253-3 (구룡포리),35.9913738608178,129.558177417619
광명사거리역점,경기 광명시 광명동 158-780,37.4775859746711,126.853804486737
롯데마트송파점,"서울 송파구 중대로 80 (문정동, 문정프라자) 지하2층",37.4917620371568,127.117842816756
포천일동점,경기 포천시 일동면 화동로 1048-2 (기산리),37.9569612444714,127.317535028839
진해장천점,경남 창원시 진해구 풍호동 305-17 221동 207-1호,35.1312569748148,128.707194289578
주례역점,부산 사상구 주례동 1163-17,35.1502420905448,129.003505106611
용인상현점,"경기 용인시 수지구 만현로 110 (상현동, 원희캐슬프라자) A동",37.3066916421248,127.084860617792
신평역점,부산 사하구 하신중앙로 184 (신평동),35.0952561966152,128.962319754487
독산점,서울 금천구 시흥대로122길 7 (독산동)  1층,37.4695504000981,126.898704802331
잠실새내역점,"서울 송파구 석촌호수로 84 (잠실동, 내네빌딩)  1층 101호",37.5087805500559,127.086665176
간석역점,인천 남동구 간석동 394-14,37.4643085153779,126.694539331165
여수학동점,전남 여수시 쌍봉로 19-1 (학동),34.7668364156211,127.658274888044
여수여서점,전남 여수시 여서1로 93 (여서동),34.7542057764002,127.70730310171
거제수월점,경남 거제시 수양로 457 (수월동),34.8923235285295,128.640963146792
인천송도점,"인천 연수구 신송로125번길 7 (송도동, 이리옴프라자)",37.3949476876212,126.651558363049
중동역북부점,경기 부천시 부일로 340 (중동),37.4878307608677,126.767809209877
인천서창점,"인천 남동구 서창남순환로 222 (서창동, 센타프라자)  115호",37.4241512344187,126.749475239779
무거문수점,울산 남구 무거동 833-1,35.5492767878923,129.255420771172
창원명서점,"경남 창원시 의창구 명지로 82-4 (명서동, 장원상가)  명서시장 인근",35.2491944630471,128.646712204989
대구용산점,대구 달서구 용산서로 14-8 (용산동),35.8583356331784,128.529064899192
해운대역점,부산 해운대구 구남로 8-2 (우동),35.1629214439121,129.159171244134
양주신산점,경기 양주시 남면 개나리11길 2 (신산리),37.8963662212707,126.974660830325
부천소새울역점,경기 부천시 소사로 102 (소사본동),37.4678861663403,126.797979497176
신당점,서울 중구 퇴계로86길 2 (신당동),37.5654158887018,127.019599483455
창원감계점,"경남 창원시 의창구 북면 동전로 63 (감계리), 102호",35.3018790404443,128.595564263546
울산화봉시장점,울산 북구 화봉로 59 (화봉동)  나동 118호,35.5885709522588,129.365622434615
경주안강점,경북 경주시 안강읍 안강리 342-15,35.9909399747929,129.224492805429
서면2호점,부산 부산진구 중앙대로702번길 21 (부전동),35.1555499173397,129.060370184212
김해아이스퀘어점,경남 김해시 부원동 1043 김해아이스퀘어몰 3층 K301,35.224859790328,128.884142368092
대구율하광장점,대구 동구 율하동 1421,35.862802225128,128.695674847212
서귀포동홍점,"제주특별자치도 서귀포시 동홍중앙로 70 (동홍동, 세븐일레븐)",33.2567714393565,126.572254825252
구미비산점,"경북 구미시 신비로 95 (공단동, 강변파라디아) 1층",36.1207826275357,128.37193396898
의정부민락점,경기 의정부시 오목로225번길 147 (민락동) 폴리프라자 2차,37.7452996896056,127.095718882854
마곡나루역점,"서울 강서구 마곡중앙로 161-11 (마곡동, 힐스테이트에코마곡나루역라마다앙코르서울)  힐스테이트에코마곡나루 에이동 110호",37.5680142599276,126.826732885929
다산신도시점,경기 남양주시 다산중앙로146번길 12-16 (다산동) 파크뷰타워 103호,37.6252049735869,127.154936446325
순천신대점,"전남 순천시 해룡면 좌야로 150 (신대리, 중흥에코시티7단지)  1층",34.9379719428639,127.547094517768
화성능동점,"경기 화성시 동탄지성로 135 (능동, 동탄엠플렉스)",37.2092342407249,127.06043697464
창원더샵센트럴파크점,경남 창원시 성산구 가음동 16 1층,35.2091739193026,128.698612965901
울산송정점,"울산 북구 화산로 104 (송정동, 반도유보라 아이비파크)",35.6015109719403,129.366428501519
인하대점,인천 미추홀구 인하로77번길 25 (용현동),37.4523057279822,126.657375280491
울산다운점,울산 중구 구루미7길 46 (다운동),35.558153415816,129.272272242891
부산연지점,"부산 부산진구 새싹로 177 (연지동, 세동한신아파트) 1층",35.1719499445612,129.049507584429
인천가정점,인천 서구 가정동 618-3,37.5271541813116,126.67129996013
광명무역센터점,경기 광명시 일직로 72,37.4200359072339,126.88918699963
부산만덕점,"부산 북구 덕천로276번길 60 (만덕동, 백양산동문굿모닝힐)",35.2058687951711,129.033190025409
포항인덕포스코점,경북 포항시 남구 인덕로 65 (인덕동),35.9907984735461,129.397133168287
롯데몰수지점,"경기 용인시 수지구 성복2로 38 (성복동, 성복역 롯데캐슬 골드타운) 지하 1층",37.3127975899328,127.081666875865
부산신항점,경남 창원시 진해구 용원동 1343-5 신항에비뉴타워 1층 106호,35.0877283303429,128.814627717659
원주기업도시점,강원 원주시 지정면 가곡리 1348-4,37.3743665588732,127.875089880229
인천모래내시장역점,인천 남동구 구월동 1264,37.4555236212905,126.71967390992
강원양구점,강원 양구군 양구읍 중심로 192 (상리),38.1073893173813,127.989581196863
여수죽림점,전남 여수시 소라면 죽림중앙로 30-40 (죽림리),34.7629863433641,127.638525731344
경주현곡점,"경북 경주시 현곡면 용담로 548 (하구리, 경주센트럴푸르지오) 1동 1층",35.892248181656,129.174455964026
김포구래점,경기 김포시 김포한강9로 95 (구래동),37.6451553007371,126.625590298033
대구월배점,대구 달서구 유천동 97,35.8165029446581,128.517377090387
경남고성점,경남 고성군 고성읍 동외로 154 (동외리),34.9749566521035,128.326113115317
용호메트로시티점,"부산 남구 분포로 113 (용호동, 엘지메트로시티) 1층",35.1272669147748,129.109040555258
엄궁사거리점,"부산 사상구 낙동대로 790 (엄궁동, 신우프라자)",35.1310279277785,128.972450403298
서귀포신시가지점,제주특별자치도 서귀포시 김정문화로 67-1 (서호동) 1층,33.2508776833231,126.511854113846
순천오천점,전남 순천시 오천6길 20 (오천동) 나동 1층,34.9335984308215,127.494353971915
중앙대점,서울 동작구 흑석로 90 (흑석동),37.5071593110783,126.959638419285
진주평거들말점,경남 진주시 평거로 26 (평거동) 1층,35.1726545133846,128.064138653313
창원대원점,"경남 창원시 의창구 창원천로 34 (대원동, 대원 꿈에그린) 1층",35.2537,128.6401
광주운암점,"광주 북구 북문대로 79 (운암동, 벽산 블루밍1차아파트) 1층",35.1774154878258,126.877672605751
부산기장점,"부산 기장군 기장읍 차성로344번길 10 (동부리, 동경빌딩), 1층",35.2479627354876,129.214487402698
울산강동산하점,울산 북구 산하중앙2로 283 (산하동) 지하1층 B101호,35.6357003052503,129.43797404808
인천길병원점,"인천 남동구 구월남로 174 (구월동, 그랜드프라자)",37.4527798408661,126.709076156252
수원영통중앙점,"경기 수원시 영통구 반달로7번길 16 (영통동, e-폴리스) 1층",37.2526579343798,127.074394675407
기흥더샵점,"경기 용인시 기흥구 기흥역로58번길 78 (구갈동, 기흥역 더샵), 1층 111호",37.2734741309411,127.118016537449
영덕보건소점,경북 영덕군 영덕읍 도매샛길 34-1 (덕곡리),36.4133058619852,129.37295845415
포항시외버스터미널점,경북 포항시 남구 중흥로 90 (상도동),36.0130954043048,129.350975115301
포항초곡점,경북 포항시 북구 흥해읍 초곡지구로58번길 38-2 (초곡리),36.0968611989658,129.335983769866
수영구청점,"부산 수영구 광남로 45 (남천동), 1층",35.1467942882221,129.11164383075
동탄남광장점,"경기 화성시 동탄중심상가1길 35 (반송동, 한솔프라자), 107호 일부",37.201072029422,127.071661334322
신진주역점,경남 진주시 관문로 7 (가좌동)  상가동 120호 율곡스퀘어프런티어,35.1522076899133,128.116825328915
인천삼산점,"인천 부평구 체육관로 40 (삼산동, 신영프라자)  1층 108호",37.5082394122578,126.736140512277
대구세천점,"대구 달성군 다사읍 세천북로 9 (세천리),1층 104호",35.875435277128,128.478621473458
동대구역점,"대구 동구 동부로 149 (신천동, 신세계동대구복합환승센터), 동대구역사 내 지하1층",35.8779406718693,128.629190024219
경산중방점,경북 경산시 경안로38길 17 (중방동),35.8258311352227,128.737725543142
광주효천점,"광주 남구 효천중앙로 62 (임암동), 1층 102호",35.1021905327229,126.875292948544
남원도통점,전북 남원시 용성로 232 (도통동),35.4178393328696,127.397209580595
순천조례점,전남 순천시 신월큰길 19 (조례동),34.9605514741275,127.51941056716
전주삼천점,"전북 전주시 완산구 용리로 136 (삼천동1가, 성지한의원), 1층",35.7973090735141,127.124317060417
국제시장점,부산 중구 대청로 71-1 (보수동1가) 1층,35.1032929697596,129.027782485124
향남롯데시네마점,"경기 화성시 향남읍 상신하길로298번길 7-21 (하길리), 104호",37.1151617025021,126.912468949091
왜관역점,경북 칠곡군 왜관읍 중앙로8길 9-1 (왜관리),35.9923068649965,128.399340741437
청라에일린점,"인천 서구 청라커낼로 300 (청라동, 청라센트럴에일린의뜰) 2동",37.5355843959693,126.645399759821
함양점,경남 함양군 함양읍 고운로 61 (용평리),35.5207587427785,127.728176816048
진해남문점,"경남 창원시 진해구 남영로55번길 3 (남문동, 진해 남문코아)",35.1061040866497,128.751859037516
상주점,"경북 상주시 삼백로 71 (무양동), 179호",36.4190319426723,128.151748870524
전주법조타운점,전북 전주시 덕진구 만성로 140 (만성동) 1층,35.8434726485014,127.077044296597
단양점,"충북 단양군 단양읍 삼봉로 319-1 (별곡리, 더벤티 커피)",36.985383778253,128.369097571738
일산웨스턴돔점,"경기 고양시 일산동구 정발산로 24 (장항동, 웨스턴돔1) 웨스턴돔 A동 161호",37.6558964094856,126.772038816453
연천전곡점,"경기 연천군 전곡읍 온골로 59 (전곡리), 1층",38.0261737787362,127.067746537867
밀양삼문점,경남 밀양시 미리벌중앙로5길 9-1 (삼문동),35.4834059798211,128.747759449822
부평점,"인천 부평구 경원대로 1395 (부평동, 부평일번가), 1층 107호",37.491839012441,126.724470209902
인천라피에스타점,"인천 남동구 논고개로 61 (논현동, 라피에스타), 1층",37.3975373516636,126.727520375664
구미송정점,경북 구미시 백산로 66 (송정동) 1층,36.1211183396972,128.340414058305
진주혁신도시점,경남 진주시 대밭골로60번길 16 (충무공동) 1층,35.182119895147,128.149771374559
전주우아점,전북 전주시 덕진구 호성1길 9 (우아동3가),35.8557544137375,127.155134699662
2001아울렛부평점,"인천 부평구 경원대로 1277 (산곡동, 2001아울렛부평점) 1층",37.4907874287156,126.710005626732
구미인동점,경북 구미시 인동중앙로1길 17 (황상동),36.1074223094106,128.419117050071
포항송도점,경북 포항시 남구 송도로 35-1 (송도동) 1층,36.0336728349869,129.374966964032
울산호계점,"울산 북구 호계매곡1로 32 (매곡동, 드림인시티 에일린의뜰 2차) 1층",35.6361878362889,129.362891510422
창원용지점,"경남 창원시 성산구 외동반림로 206 (용호동, 무학아파트) 1층",35.235618255222,128.676926742231
포항유강점,"경북 포항시 남구 연일읍 유강길9번길 45 (유강리), 1층 105호",36.0043663070523,129.315511671497
포항창포메트로시티점,"경북 포항시 북구 새천년대로1075번길 55 (창포동, 창포메트로시티2단지 상가동) 242동 1층 102호",36.0682734591413,129.368169311103
신림녹두거리점,서울 관악구 대학길 35 (신림동),37.4691291976649,126.937807985524
창원구암점,경남 창원시 마산회원구 구암북2길 122 (구암동),35.2557897049403,128.598055666941
양산중부점,"경남 양산시 양산역6길 13 (중부동, 메트로타워빌딩) 1층",35.33749191272,129.02740889173
동인천역점,"인천 중구 참외전로 124-2 (인현동, 방파레)",37.4753167140724,126.630863157337
면목역점,"서울 중랑구 겸재로 190-1 (면목동) 1층, 2층",37.5884128836719,127.088819330554
영천시청점,경북 영천시 시청동길 31 (문외동),35.9740434938772,128.938660118176
롯데마트본사점,"서울 송파구 올림픽로 269 (신천동, 롯데캐슬골드) 6층",37.5144273491608,127.100611434725
포항영일대점,경북 포항시 북구 두호로 28 (두호동) 1층,36.060249755751,129.375299983225
전주혁신도시점,"전북 전주시 덕진구 기지로 82 (중동), 1층 104호 일부",35.8380421878472,127.060912238567
창원반림점,"경남 창원시 성산구 원이대로473번길 21 (반림동, 반림상가) 1층",35.2355818067391,128.67015910066
제주시청점,제주특별자치도 제주시 광양10길 3 (이도이동) 1층,33.4992275790343,126.52964053024
태화시장점,울산 중구 평동길 4 (우정동),35.5567934490144,129.306789147679
수원호매실점,경기 수원시 권선구 금곡로102번길 38 (금곡동) 1층,37.2724668297523,126.941181644422
부암점,"부산 부산진구 백양산로 59 (부암동, 당감뜨란채아파트), 1층 103호",35.1739927140816,129.030572455859
충주연수중앙점,충북 충주시 번영대로 211 (연수동) 114호,36.9875058495892,127.941136968332
포항오광장점,"경북 포항시 남구 포스코대로 324 (상도동, 한국투자증권), 1층",36.018228677073,129.359127177466
회기사거리점,서울 동대문구 이문로 28 (휘경동) 1층,37.5898313528584,127.056008414751
경주용강점,경북 경주시 다불로 11 (용강동),35.8768228719302,129.228615641214
부평역사점,인천 부평구 광장로 16 (부평동) 지하 1층,37.4895676659869,126.72335064425
천호로데오점,서울 강동구 천호동 412-3,37.5399113004021,127.127626919094
칠곡북삼점,경북 칠곡군 북삼읍 금오대로8길 2 (인평리),36.0697037166989,128.34767630017
홈플러스부천소사점,"경기 부천시 경인로 532 (괴안동, 삼성홈플러스소사점), 1층",37.4848490770067,126.814395198893
진해석동점,"경남 창원시 진해구 냉천로 101 (석동, 한사랑빌딩) 1층",35.1537581355587,128.707905511475
동송터미널점,"강원 철원군 동송읍 금학로 212 (이평리, 바이더웨이), 1층",38.2076703639501,127.218757605607
낫개점,부산 사하구 다송로72번길 64 (다대동) 1층,35.0603702068972,128.980825505549
이화여대포스코관점,"서울 서대문구 대현동 11-1, 이화포스코관",37.5631740311778,126.947807434256
부산충무동점,부산 서구 충무대로 285 (충무동1가) 1층,35.0960672567585,129.024180941032
경성대건학기념관점,"부산 남구 수영로 309 (대연동, 경성대학교) 1층",35.1384873078988,129.10010311307
홈플러스고양터미널점,"경기 고양시 일산동구 중앙로 1036 (백석동, 베스트 고양터미널) 지하2층",37.6431349100152,126.789797411977
포항양덕점,"경북 포항시 북구 천마로72번길 32 (양덕동), 1층",36.0828965064706,129.400442119958
롯데마트김포공항점,서울 강서구 방화동 886 롯데마트 김포공항점 내 지하2층(GF층),37.5668093694949,126.802955054368
포항연일점,"경북 포항시 남구 연일읍 동문로 33 (동문리), 102호",35.993216907476,129.351649480965
화명카이저점,"부산 북구 금곡대로 166 (화명동, 롯데캐슬카이저) 903동",35.2263603201003,129.012210130511
NC강서점,"서울 강서구 강서로56길 17 (등촌동, 엔씨백화점) B1층",37.559933531546,126.840498784915
옥계부영점,"경북 구미시 산호대로25길 42 (옥계동), 1층",36.1406168636707,128.416705688781
구미확장단지점,경북 구미시 산동면 신당1로3길 19 (신당리) 골드타워 상가 1층,36.1558188604077,128.431208691748
창원소답점,"경남 창원시 의창구 읍성로 81 (소답동, 봉화빌딩), 1층",35.2651057663786,128.626985309349
시지매호점,"대구 수성구 달구벌대로647길 16 (신매동, 시지태왕하이츠), 401동 108호",35.8395410977944,128.71185651733
강남점,"서울 강남구 역삼동 827-14, 프레스티지투 1층",37.4961650827362,127.030691518762
롯데마트김포한강점,경기 김포시 김포한강2로 41,37.6412701660367,126.677601659359
배곧신도시점,"경기 시흥시 서울대학로278번길 19-8 (정왕동, 새롬프라자) 1층",37.3698356601897,126.728353838883
포항환호점,경북 포항시 북구 환호동 395-1,36.0686616448079,129.393414911671
상무점,광주 서구 치평동 1326 1층 101-4호,35.1464579746866,126.847050956307
충무공점,경남 진주시 사들로 79 (충무공동) 1층,35.1749359524801,128.148934309107
진평점,경북 구미시 인동36길 24-4 (진평동) 1층,36.0928553982433,128.431614982646
울산성안점,울산 중구 백양로 8 (성안동),35.5758680166138,129.307546084424
창원봉곡점,경남 창원시 의창구 봉곡로123번길 8 (봉곡동) 1층,35.2459633979535,128.671170459301
롯데마트김천점,"경북 김천시 시청로 80 (신음동, 롯데마트김천점)",36.1359705509825,128.117793680577
대왕암공원점,"울산 동구 등대로 99 (일산동, 대왕암상가) C동",35.4909051135789,129.43539839587
뉴코아강남점,서울 서초구 잠원동 70-2,37.5093984901892,127.007310350937
포항흥해점,경북 포항시 북구 흥해읍 흥해로 45-10 (옥성리),36.109431091305,129.346401300688
용인동백점,경기 용인시 기흥구 동백중앙로 283 (중동),37.278013079108,127.153487824004
함안호암점,"경남 함안군 칠원읍 호암길 14 (오곡리, DH 타워)  1동 1층 115호",35.2752558788993,128.521842579713
우현점,경북 포항시 북구 우창동로 40 (우현동) 1층,36.0554458217611,129.363055039773
천상점,"울산 울주군 범서읍 천상2길 16 (천상리, 신한다솜아파트) 상가 102동 105호",35.5623547606414,129.228166696254
뱅뱅사거리점,"서울 강남구 강남대로62길 22 (역삼동, 황산빌딩) 1층",37.4905602740121,127.0333648151
두호점,경북 포항시 북구 용두산길 32 (두호동),36.0666077011636,129.381401198388
진주초전점,"경남 진주시 대신로475번길 16-17 (초전동), 1층 104호",35.2031601463533,128.114228171252
통영죽림점,경남 통영시 광도면 죽림4로 23-19 (죽림리),34.8857971217563,128.41795064052
포항효자점,경북 포항시 남구 효성로 12-9 (효자동) 1층,36.0058663283988,129.335052974872
나주혁신점,전남 나주시 우정로 75 141동 1층 105호(빛가람동 중흥S클래스 1차,35.0239629828585,126.787163981006
언양점,울산 울주군 언양읍 헌양길 71 (남부리),35.5648443696373,129.123121424135
서울대입구역점,서울 관악구 남부순환로 1811 (봉천동),37.4817481992415,126.951459046892
포항법원점,경북 포항시 북구 법원로 152 (양덕동) 1층,36.0882780432506,129.387496106634
야탑점,경기 성남시 분당구 야탑동 353-5,37.4116053405538,127.127618453318
강남구청역점,서울 강남구 논현동 111-31,37.5179559974765,127.040758778949
롯데마트진주혁신점,"경남 진주시 동진로 440 (충무공동, 롯데몰) 지하 1층",35.1801540327483,128.139841256694
경성대부경대점,"부산 남구 용소로 9 (대연동, 성신빌딩) 성산빌딩 1층 일부호(대연동)",35.1365571707623,129.100677062772
을지로6가점,서울 중구 을지로6가 23-19,37.5661383303164,127.006190448645
도량점,"경북 구미시 도봉로 76-61 (도량동),1층 104호",36.139718102458,128.316015998862
롯데마트충주점,"충북 충주시 봉계1길 49 (칠금동, 충주공용버스터미널)",36.9815232777626,127.914348036478
롯데마트구미점,"경북 구미시 구미대로22길 11 (신평동, 롯데마트구미점)",36.1137881261944,128.365409037404
도계점,"경남 창원시 의창구 도계로 71 (도계동, 진한데파트), 1층 101호",35.2583628488273,128.638754663514
영도대교점,"부산 영도구 태종로 107 (영선동1가, 영도오션트라움) 1층",35.0913073200108,129.042740161086
목원대점,대전 서구 도안동 878,36.3303627243791,127.339862569866
용인보정점,경기 용인시 기흥구 죽전로 29 (보정동) 1층,37.3207519821022,127.11207506348
뉴코아부천점,"경기 부천시 송내대로 239 (상동, 부천터미널소풍), 5층",37.5041446553817,126.756721807955
장유대청점,"경남 김해시 계동로102번길 27 (대청동, 울트라상가) 1층",35.1862494152005,128.796844925143
장유젤미점,경남 김해시 번화1로68번길 15 (대청동) 1층,35.1940536611062,128.801520943535
동대문역점,"서울 종로구 종로 293 (창신동, 하나저축은행), 1층",37.5718648438084,127.01049788759
안산중앙점,"경기 안산시 단원구 예술대학로 17 (고잔동, 안산중앙노블레스) 1층",37.3187208452493,126.836516628745
롯데마트광주월드컵점,광주 서구 풍암동 423-2,35.1333418201427,126.877875272889
성남신흥점,경기 성남시 수정구 신흥동 5493-1,37.4438111231502,127.142274158672
용인죽전점,경기 용인시 수지구 죽전동 1189-3,37.3319722779433,127.125098247749
다대포점,"부산 사하구 다대로 704-1 (다대동, 몰운대종합시장상가), 103호",35.0488506933511,128.964795885824
범어사역점,부산 금정구 팔송로 12 (남산동) 지하 1층,35.2722721969983,129.091160178557
