매장코드,매장명,주소,오픈날짜,위도,경도
943,상수역,서울특별시 마포구 상수동 329-1,2015-06-24,37.5475134243494,126.923212326292
949,공덕오거리,서울특별시 마포구 도화동 22 창강빌딩,2015-07-14,37.5426553339778,126.950741793686
793,서강대,서울특별시 마포구 신수동 63-14,2014-06-24,37.5525501110909,126.937781396726
803,상암MBC,"서울특별시 마포구 상암동 1603,1604 MBC신사옥 C1 경영센터",2014-06-30,37.5715723,126.8728063
680,홍대역,서울특별시 마포구 동교동 159-1 상진빌딩 1층,2013-10-29,37.5572463948824,126.923676660723
644,동교,서울특별시 마포구 동교동 205-6 영준빌딩 1층,2013-07-24,37.5568649972453,126.919993640697
70,애오개역,서울특별시 마포구 아현동 738번지 마포트라팰리스II,2008-11-12,37.5521875499305,126.955532277456
88,상암DMC,"서울특별시 마포구 상암동 1654번지 DMC 이안상암1단지 102호,202호",2007-10-08,37.5775423495884,126.890619615337
87,마포일진빌딩,서울특별시 마포구 도화동 50-1 일진빌딩 1층,2008-09-17,37.5404449810966,126.946352323027
84,마포아크로,서울특별시 마포구 도화동 563 마포아크로타워,2007-09-18,37.5413216431357,126.948970824054
397,홍대삼거리,서울특별시 마포구 상수동 86-22 번지,2011-06-21,37.5502416057998,126.923286593236
358,망원역,서울특별시 마포구 서교동 475-13,2010-12-15,37.5557736689175,126.91076016324
472,마포이마트,서울특별시 마포구 신공덕동 173,2012-01-10,37.5424449362081,126.953369360825
546,합정메세나몰,"서울특별시 마포구 서교동 490 메세나폴리스 지하1층 B161,162,163,164,",2012-08-31,37.5507467154903,126.913768796333
1970,아현역대로,"서울특별시 마포구 아현동 330-5외 3필지 아르띠타워 가동 102,103호",2022-05-12,37.5570066304466,126.954831232981
1987,디지털미디어시티역,서울특별시 마포구 상암동 1623 한샘상암사옥 1층,2022-06-08,37.5761259351147,126.898636572675
1756,홍대역8번출구,서울특별시 마포구 동교동 165-1 미래프라자 1층,2021-01-14,37.5568904093718,126.923674307594
2492,마포역뉴매드,"서울특별시 마포구 마포동 451, 103, 104호",2025-12-18,37.5387594807689,126.945565453961
2001,합정푸르지오,서울특별시 마포구 합정동 473 마포 한강 2차 푸르지오 227~229호,2022-07-07,37.5510531812588,126.911865545526
2108,홍대동교,서울특별시 마포구 동교동 173-14,2023-03-30,37.5583725688492,126.92625653082
1885,망원한강공원,서울특별시 마포구 망원동 205-5 Mapoint 2층,2021-11-05,37.5534410007349,126.897775862513
2287,마포구청역,서울특별시 마포구 성산동 591-3 1층 일부,2024-07-12,37.564981052461,126.902566046854
1510,가재울뉴타운,서울특별시 서대문구 남가좌동 385 DMC파크뷰자이2단지별동상가1층,2019-06-21,37.5722579341307,126.917837154419
1656,남가좌사거리,서울특별시 서대문구 남가좌동 224-1 DMC에코자이 104동,2020-06-30,37.5766371,126.921065
1293,신촌역,서울특별시 서대문구 창천동 72-12 거화빌딩,2017-11-14,37.5563338706371,126.934812282046
1231,아현역,서울특별시 서대문구 북아현동 136-21 e편한세상신촌 4단지,2017-06-09,37.5594721,126.9552494
1193,홍제역,서울특별시 서대문구 홍제동 301-19 홍제빌딩,2017-03-28,37.5887024657424,126.943920420901
993,연세백양로,서울특별시 서대문구 신촌동 134 연세대학교,2015-10-07,37.5646996861553,126.939496947674
911,연희DT,"서울특별시 서대문구 연희동 87-7 ,87-8",2015-03-31,37.5702566731334,126.933960463561
33,경기대,서울특별시 서대문구 충정로2가 191,2006-05-17,37.5636850849737,126.964587553277
177,신촌,"서울특별시 서대문구 창천동 18-55 즐거운빌딩 1,2,3층",2002-01-30,37.5564846022937,126.93712872796
149,이대,서울특별시 서대문구 대현동 54-4,1999-07-27,37.5584927009409,126.945957071194
141,연세종합관,서울특별시 서대문구 신촌동 134번지 성산로 250 연세세브란스 종합관,2008-04-30,37.5646996861553,126.939496947674
134,이대ECC,서울특별시 서대문구 대현동 11-1 이화여자대학교 B415호,2008-04-30,37.5631740311778,126.947807434256
443,연대,서울특별시 서대문구 창천동 33-9번지,2011-10-14,37.5587529901301,126.936692783112
487,충정로역,서울특별시 서대문구 충정로3가 95-1,2012-02-28,37.5613694171047,126.963351793036
453,연대동문,서울특별시 서대문구 대신동 115번지,2011-11-30,37.566426503239,126.946325319597
353,신촌명물거리,서울특별시 서대문구 창천동 13-19 번지 1-5층,2010-11-26,37.5578123009992,126.938131604889
326,충정타워,서울특별시 서대문구 충정로3가 464번지 충정타워 1층,2010-07-15,37.5598177506082,126.964036046844
2416,명지대,"서울특별시 서대문구 남가좌동 50-3 명지대학교, 지하2층",2025-05-29,37.5802275436823,126.923120664028
2067,이대역,서울특별시 서대문구 대현동 45-8 유인빌딩,2022-12-13,37.5570780763376,126.946420642395
2365,신촌로,서울특별시 서대문구 창천동 29-81 신촌르메이에르타운5,2024-12-13,37.5560565935817,126.938257661301
1909,북가좌DT,서울특별시 서대문구 북가좌동 309-16,2022-01-28,37.5805866607698,126.911516355751
2519,연세암병원,서울특별시 서대문구 신촌동 134 세브란스병원 암센터,2026-02-02,37.5646996861553,126.939496947674
2424,연희동,서울특별시 서대문구 연희동 193-1 한영빌딩,2025-06-27,37.5654550624029,126.929552728948
1763,현대신촌,서울특별시 서대문구 창천동 30-33 현대백화점신촌점,2021-02-03,37.5561573212497,126.935883744842
1550,방배로,서울특별시 서초구 방배동 1022-5 감정평가사회관,2019-10-24,37.4787937,126.9929225
1382,강남교보타워R,서울특별시 서초구 서초동 1303-22 교보타워,2018-06-26,37.5037127381418,127.023095627348
1362,방배다이치빌딩,서울특별시 서초구 방배동 907-1 다이치빌딩,2018-04-26,37.4843512989249,126.996093003331
1353,센트럴F1,서울특별시 서초구 반포동 19-3 센트럴시티빌딩,2018-03-28,37.5043641148563,127.003620888061
1354,서초역이화빌딩,서울특별시 서초구 서초동 1538-10 IWHA (이화빌딩),2018-03-29,37.4882995074758,127.009020430307
1324,서초구청,서울특별시 서초구 서초동 1365-23,2018-01-19,37.4843538388507,127.030090489375
1301,서초우성사거리,서울특별시 서초구 서초동 1329-7 신덕빌딩,2017-11-28,37.4943586796886,127.028800968022
1236,이수역사거리,서울특별시 서초구 방배동 3001-2 방배디오슈페리움1,2017-08-03,37.4859817857307,126.983063697492
1192,강남대로신사,서울특별시 서초구 잠원동 21-7 경승빌딩,2017-03-30,37.5148457569004,127.019457529436
1195,서울고속터미널,서울특별시 서초구 반포동 19-4 강남고속버스터미널,2017-03-31,37.5050455005061,127.006705761057
1013,방배,서울특별시 서초구 방배동 812-2,2015-12-10,37.4919840587561,126.990603369962
1024,방배카페거리,서울특별시 서초구 방배동 777-11,2015-12-23,37.4935462866498,126.98657628631
1064,서초법원,서울특별시 서초구 서초동 1572-4,2016-05-10,37.4927913256904,127.011801916207
1051,청계산입구역,서울특별시 서초구 신원동 205-1,2016-03-31,37.44505,127.05985
970,사당로데오,서울특별시 서초구 방배동 444-7,2015-09-15,37.4773105257889,126.982177943401
812,파미에파크R,서울특별시 서초구 반포동 118-3 센트럴시티 파미에파크돔 BP4-9호,2014-07-29,37.5039136782208,127.006329730304
830,양재역,서울특별시 서초구 양재동 14-4 모산빌딩,2014-09-23,37.4823795249566,127.036853355609
831,논현역,서울특별시 서초구 잠원동 37-7 1~2층,2014-09-24,37.511583658921,127.020595105499
811,이수역,서울특별시 서초구 방배동 3000-1,2014-07-24,37.486646440949,126.98293487437
753,내방역,서울특별시 서초구 방배동 851-1 대풍빌딩,2014-03-27,37.4900013467454,126.992493207063
729,서초파라곤,서울특별시 서초구 서초동 1327-29 서초파라곤,2014-01-28,37.4956303142862,127.027093111041
751,서울아트센터,서울특별시 서초구 서초동 1464-22 호경빌딩,2014-03-25,37.4806782052788,127.012358981902
730,서초중앙로,서울특별시 서초구 반포동 52-6 남도빌딩,2014-01-28,37.5016643739707,127.011539468721
662,센트럴시티,서울특별시 서초구 반포동 19-3,2013-09-05,37.5043641148563,127.003620888061
218,방배역,서울특별시 서초구 방배동 908-10,2004-03-16,37.4820137631375,126.99764739534
233,반포역,서울특별시 서초구 잠원동 58-24 신반포11차상가,2005-10-21,37.5146167564007,127.014146537636
217,남부터미널,서울특별시 서초구 서초동 1445-4 래미안 서초유니빌 1층 101호,2004-02-20,37.4846980245878,127.016967219084
174,뉴코아강남,서울특별시 서초구 잠원동 70-1 킴스클럽,2001-12-22,37.5083533094199,127.005979601371
214,강남서초초교,"서울특별시 서초구 서초동 1307-19 유빌딩 1,2층",2003-12-19,37.5000706649106,127.025423362257
207,교대,서울특별시 서초구 서초동 1657-5 카이스시스템빌딩,2003-08-21,37.4923611882217,127.014224999184
277,하이브랜드,서울특별시 서초구 양재2동 215 번지 리빙관 101호,2005-03-27,37.4633952796697,127.037013361398
23,영동2교,서울특별시 서초구 양재동 4-3번지 대흥빌딩,2009-03-19,37.482024668323,127.042598000871
103,남부터미널역5번출구,서울특별시 서초구 서초동 1457-1,2007-11-29,37.4843733927334,127.014225632858
100,서래마을입구,서울특별시 서초구 반포동 92-1,2008-08-08,37.4992549171392,126.998506327122
97,몬테소리,서울특별시 서초구 서초동 1318-8,2007-10-25,37.4982313978135,127.026840057455
25,서초역,서울특별시 서초구 서초동 1542-14번지,2009-03-17,37.4906821621883,127.008620316224
396,교대법원,서울특별시 서초구 서초동 1699-3 번지,2011-06-15,37.4964095998314,127.013393806535
486,강남GT타워,서울특별시 서초구 서초동 1317-23 GT타워,2012-02-28,37.498835480242,127.025401456797
462,서초동,서울특별시 서초구 서초동 1439-14 현우빌딩1층,2011-12-21,37.4859420177697,127.021565654083
327,서울교대,서울특별시 서초구 서초동 1623-1번지 1층,2010-07-15,37.4874202090295,127.015215918023
598,강남에비뉴,서울특별시 서초구 서초동 1303-16번지 강남역아이파크 B102~B105,2013-03-22,37.5027482294538,127.023911754129
2515,서초우면,"서울특별시 서초구 우면동 725 네이처프라자 103호, 104호",2026-01-30,37.4640476055239,127.02502435253
2512,강남역7번출구,서울특별시 서초구 서초동 1319-9,2025-12-31,37.4970838143995,127.02749961208
1918,반포자이,서울특별시 서초구 반포동 20-45 반포자이플라자,2022-01-13,37.5071275939835,127.00984142892
2332,서초태우빌딩,서울특별시 서초구 서초동 1357-10 태우빌딩,2024-09-29,37.4884394833953,127.030352872568
2330,교대역3번출구,서울특별시 서초구 서초동 1692-3,2024-09-29,37.4943456632732,127.014900469688
2263,반포원베일리,서울특별시 서초구 반포동 0 원베일리 스퀘어,2024-04-30,37.5040052,127.0017984
2368,양재역신분당역사,서울특별시 서초구 서초동 1366-9 양재역 지하1층 12호 (7번출구쪽),2024-12-27,37.4847819020548,127.032164869199
2133,강남역우송빌딩,서울특별시 서초구 서초동 1316-28,2023-05-25,37.4981416345632,127.025311543926
2402,남부순환로방배DT,"서울특별시 서초구 방배동 623-4, 1동",2025-04-18,37.4731959021199,126.99609946263
2485,양재하나로마트,서울특별시 서초구 양재동 230 농협하나로클럽,2025-11-28,37.463050239575,127.04373170261
2476,신논현역,"서울특별시 서초구 반포동 747-13, 1층",2025-11-27,37.5043755164343,127.023102504191
2488,강남역5번출구호정빌딩,서울특별시 서초구 서초동 1327-35 호정빌딩,2025-11-28,37.4956303142862,127.027093111041
1767,서이초교사거리,서울특별시 서초구 서초동 1332-4 폭스타운,2021-02-26,37.491883347466,127.025234461608
2445,동작대로,서울특별시 서초구 방배동 438-16,2025-08-08,37.4830341216293,126.982346745376
2440,강남르피에드,서울특별시 서초구 서초동 1321-7,2025-07-31,37.4956746205474,127.025161328523
2436,대륭서초타워,서울특별시 서초구 서초동 1337-20 대륭서초타워,2025-07-28,37.4924060539713,127.028649258886
2538,뉴코아강남B1,서울특별시 서초구 잠원동 70-2 뉴코아백화점,2026-03-31,37.5083533094199,127.005979601371
1713,서울웨이브아트센터,서울특별시 서초구 잠원동 149-2,2020-09-29,37.5182995138298,127.007228078015
1571,길음역,서울특별시 성북구 돈암동 625-2 BR빌딩,2019-12-03,37.6020540520962,127.025324964896
1540,미아이마트,서울특별시 성북구 길음동 25-2 신세계 이마트 미아점,2019-09-06,37.6108563263258,127.029727880853
1369,종암DT,서울특별시 성북구 종암동 29-10,2018-05-30,37.5919078035822,127.036083786219
1206,미아,서울특별시 성북구 하월곡동 89-7 부영빌딩,2017-04-28,37.6076008782412,127.029340847724
1077,성신여대정문,서울특별시 성북구 동선동2가 134 모아빌딩,2016-06-20,37.5907991654736,127.018933117451
997,종암,서울특별시 성북구 종암동 3-686 시원빌딩,2015-10-22,37.5980535001541,127.039631891374
726,삼선교,서울특별시 성북구 동소문동2가 11번지외 1필지 중 가호 1~2층,2014-01-27,37.5886540264717,127.007260124867
615,월곡역,서울특별시 성북구 하월곡동 46-73번지 101-1호,2013-05-16,37.6018209875066,127.04044516674
203,고대,서울특별시 성북구 안암동5가 104-30 0830,2003-07-05,37.5839619191362,127.029728957428
57,현대미아,서울특별시 성북구 길음동 20-1 현대백화점미아점 지하1층,2007-04-09,37.6083911092525,127.02871781073
510,성신여대,서울특별시 성북구 동선동1가 92-1번지,2012-04-27,37.5931366005662,127.018417831867
558,안암역,서울특별시 성북구 안암동5가 92번지,2012-09-27,37.5861414358405,127.030728083252
466,한성대입구역,서울특별시 성북구 성북동1가 35-1번지,2011-12-30,37.5890412145186,127.004897965888
2382,길음뉴타운,서울특별시 성북구 길음동 542-1 길음역롯데캐슬트윈골드아파트,2025-02-28,37.6038276371314,127.023204230645
2010,고대안암병원,서울특별시 성북구 안암동5가 126-1 고려대학교 안암병원 제1주차장 3층(상층부 근린생활시설),2022-07-29,37.5871448855954,127.026985172168
1823,장위뉴타운,서울특별시 성북구 장위동 143-38 타워39,2021-06-24,37.6179568965996,127.051535709778
2285,성신여대입구역,서울특별시 성북구 동선동4가 1 (주)하나은행 돈암동지점,2024-07-10,37.593099453456,127.016781077977
