브랜드명,지역,매장명,주소,위도,경도
메머드커피,서울,신내SKV1점,"서울특별시 중랑구 신내역로 111, 신내 SKV1센터 A동 지하1층 123호",37.613121773853,127.11244192431
메머드커피,서울,국민대후문점,"서울특별시 성북구 정릉로9길 26, 1층",37.6097860901379,126.99944855826
메머드커피,서울,길음역점,"서울특별시 성북구 정릉로 388, 돈암동부센트레빌 상가 1층 105호",37.6024665476727,127.025639698074
메머드커피,서울,회기역점,"서울특별시 동대문구 망우로 49-7, 1층",37.5894775878583,127.058496265771
메머드커피,서울,휴포레점,"서울특별시 동작구 시흥대로 606, 상가1층 110호(신대방동, 동작 협성휴포레 시그니처)",37.4864917793931,126.905526238207
메머드커피,서울,면목동점,"서울특별시 중랑구 겸재로 164, 1층 101호",37.5877988219951,127.085946151413
메머드커피,서울,성균관로점,"서울특별시 종로구 성균관로 19, 1층 일부",37.5843923430057,126.997331131799
메머드커피,서울,청량리역점,"서울특별시 동대문구 답십리로1길 39-5, 청량리창보리버리치1차 1층 102호",37.5794760995018,127.044959200995
메머드커피,서울,가산테라타워점,"서울특별시 금천구 디지털로10길 78, 가산테라타워 105호,106호의 일부",37.4745325914718,126.889614189767
메머드커피,서울,전농뉴타운점,"서울특별시 동대문구 전농로27길 99, 1층 전부",37.5781557795197,127.051578001527
메머드커피,서울,종로5가역점,"서울특별시 종로구 종로33길 12, 1층",37.5716149135761,127.001569714154
메머드커피,서울,답십리역점,"서울특별시 동대문구 천호대로 305, 유진빌딩 1층 101호",37.5659324524229,127.054536940859
메머드커피,서울,중곡제일시장점,"서울특별시 광진구 면목로 131, 1층 일부",37.56520628622,127.080737306091
메머드커피,서울,성동구청점,"서울특별시 성동구 고산자로 284, 성동샤르망오피스텔 1층 119호",37.5649128994423,127.036797652702
메머드커피,서울,응암대림시장점,"서울특별시 은평구 응암로 183, 1층",37.5884286356527,126.916593627583
메머드커피,서울,신당무학점,"서울특별시 중구 다산로39길 4, 유니크하임 1층 101호",37.5643204915278,127.01576273059
메머드커피,서울,광희빌딩점,"서울특별시 중구 퇴계로 307, 광희빌딩 1층 로비",37.5643034749831,127.005728381666
메머드커피,서울,퇴계로제일제당점,서울특별시 중구 마른내로 136-3 1층 1층 일부,37.564366998867,127.003267817577
메머드커피,서울,독립문영천시장점,"서울특별시 서대문구 통일로 173-1, 1층 일부",37.5691541343281,126.96312940139
메머드커피,서울,한양대학생복지관점,"서울특별시 성동구 왕십리로 222, 한양대학교 학생회관 1층 일부",37.5545036393023,127.046611216845
메머드커피,서울,남부터미널역점,"서울특별시 서초구 효령로53길 18, 1층 114호(서초동, 석탑오피스텔)",37.4855048196074,127.013969183554
메머드커피,서울,명동역3번출구점,"서울특별시 중구 퇴계로18길 8, 1층",37.5604349136745,126.985404643572
메머드커피,서울,종로인의동점,"서울특별시 종로구 창경궁로 132, 1층 일부",37.5741711141497,126.997684459473
메머드커피,서울,KT미아점,"서울특별시 강북구 솔매로50길 50, 1층",37.6242496575416,127.027657855133
메머드커피,서울,가산반도아이비밸리점,"서울특별시 금천구 가산디지털로 204, 1층 105호(가산동)",37.4785685274302,126.889181123076
